hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,booking_changes,customer_type,adr,arrival_date_year,arrival_date_month,arrival_date_day_of_month,is_canceled,total_stay,total_guests,is_family,lead_time_group,arrival_date,arrival_year,arrival_month,arrival_day
1,44,0,9,2,2,0,2,1,0,0,3,1,2,261.78,2024,February,3,0,9,4,1,Medium,2023-02-16,2023,2,16
1,203,2,8,2,2,1,1,1,0,1,1,0,0,73.6,2022,March,6,0,10,5,1,Long,2024-04-06,2024,4,6
1,218,0,7,1,1,1,2,2,0,1,2,2,1,59.44,2024,December,18,0,7,3,1,Long,2024-07-24,2024,7,24
0,64,2,6,2,2,1,3,2,1,0,1,1,2,149.32,2023,May,2,1,8,5,1,Medium,2022-08-20,2022,8,20
1,343,1,4,1,0,0,3,1,1,1,3,2,2,68.19,2022,January,19,1,5,1,0,Long,2024-09-29,2024,9,29
0,248,2,3,1,0,1,3,2,0,1,3,0,0,85.23,2023,May,23,0,5,2,1,Long,2022-02-05,2022,2,5
1,326,1,6,2,2,0,3,2,1,0,3,1,2,424.82,2022,May,23,0,7,4,1,Long,2024-10-13,2024,10,13
0,70,0,5,3,0,0,1,1,1,0,3,0,1,94.98,2023,July,6,0,5,3,1,Medium,2023-09-10,2023,9,10
1,150,1,9,1,0,1,2,0,1,1,4,1,1,307.91,2023,September,15,0,10,2,1,Long,2022-12-17,2022,12,17
1,135,2,1,1,1,0,1,0,1,1,1,2,1,281.92,2022,March,26,0,3,2,1,Long,2022-08-17,2022,8,17
0,360,1,1,2,1,0,1,0,0,0,3,2,0,246.22,2022,August,21,1,2,3,1,Long,2023-01-12,2023,1,12
0,168,0,8,2,0,0,1,0,1,1,3,2,1,71.79,2022,April,13,1,8,2,1,Long,2023-10-20,2023,10,20
0,310,2,6,1,1,0,0,0,0,1,2,2,1,402.1,2023,January,24,1,8,2,1,Long,2023-10-25,2023,10,25
1,106,1,8,1,0,1,2,0,1,1,3,0,0,278.13,2023,May,28,0,9,2,1,Long,2024-05-07,2024,5,7
0,128,0,2,3,1,0,0,2,1,0,4,1,1,241.05,2022,October,16,0,2,4,1,Long,2024-03-18,2024,3,18
1,315,0,3,2,2,1,3,1,1,1,4,2,1,319.09,2023,September,27,1,3,5,1,Long,2024-06-27,2024,6,27
0,88,0,3,1,1,1,0,2,1,1,1,0,0,454.33,2022,March,27,0,3,3,1,Medium,2022-10-05,2022,10,5
0,140,0,1,3,2,1,2,1,0,0,2,1,2,273.24,2023,May,3,1,1,6,1,Long,2022-04-09,2022,4,9
1,106,2,1,1,2,1,0,0,1,0,2,0,0,282.76,2024,January,20,0,3,4,1,Long,2023-01-27,2023,1,27
1,280,1,8,1,2,1,1,0,1,0,1,1,1,170.9,2023,August,16,0,9,4,1,Long,2022-11-05,2022,11,5
0,271,1,2,1,1,0,2,0,1,0,0,1,2,434.19,2023,October,14,1,3,2,1,Long,2024-10-09,2024,10,9
1,303,2,8,3,2,1,0,1,0,1,4,0,0,91.35,2022,October,26,1,10,6,1,Long,2024-05-12,2024,5,12
0,127,0,9,1,2,0,3,2,0,1,0,2,0,309.72,2022,March,18,1,9,3,1,Long,2024-07-22,2024,7,22
0,38,0,1,3,1,1,2,0,1,0,4,1,0,154.55,2022,November,1,0,1,5,1,Medium,2022-03-14,2022,3,14
0,176,0,5,3,0,1,2,1,0,1,0,1,1,395.41,2022,July,27,0,5,4,1,Long,2022-01-23,2022,1,23
0,85,2,6,3,2,1,0,1,1,0,0,0,2,340.73,2022,August,15,0,8,6,1,Medium,2023-11-08,2023,11,8
0,274,0,9,1,2,1,2,0,0,1,2,2,2,148.26,2023,August,30,0,9,4,1,Long,2023-08-23,2023,8,23
0,356,0,6,2,1,0,0,1,1,1,1,2,2,194.44,2023,February,13,0,6,3,1,Long,2023-12-03,2023,12,3
0,259,0,5,3,0,0,1,0,0,1,1,0,0,411.05,2022,February,16,0,5,3,1,Long,2024-11-08,2024,11,8
0,177,1,7,3,0,0,3,0,0,0,3,0,2,404.46,2024,January,20,0,8,3,1,Long,2022-06-27,2022,6,27
0,183,1,1,1,2,0,0,1,1,1,4,1,0,469.3,2024,November,5,1,2,3,1,Long,2023-02-05,2023,2,5
0,88,1,8,1,2,0,2,1,0,0,0,0,2,251.56,2023,February,21,0,9,3,1,Medium,2022-06-06,2022,6,6
0,231,0,6,2,0,1,3,1,0,1,1,2,0,158.47,2024,March,15,0,6,3,1,Long,2023-05-01,2023,5,1
1,5,0,9,3,1,0,1,2,1,0,4,1,2,404.01,2024,November,9,0,9,4,1,Last-Minute,2022-04-20,2022,4,20
1,364,1,2,2,0,0,2,1,1,0,4,2,0,64.63,2024,August,15,0,3,2,1,Long,2023-11-17,2023,11,17
0,257,2,8,3,2,1,2,2,0,0,0,2,0,117.7,2024,November,11,0,10,6,1,Long,2024-05-31,2024,5,31
0,174,0,3,3,2,0,1,2,1,1,1,2,1,243.39,2024,February,2,0,3,5,1,Long,2024-06-21,2024,6,21
0,202,1,2,2,0,0,3,0,1,1,3,1,1,356.72,2022,December,9,0,3,2,1,Long,2023-11-07,2023,11,7
0,101,2,1,2,1,0,3,1,1,1,0,1,1,241.29,2023,May,11,0,3,3,1,Long,2023-10-02,2023,10,2
1,201,0,8,2,2,0,3,1,0,0,2,1,1,142.45,2023,May,14,0,8,4,1,Long,2022-12-19,2022,12,19
1,20,1,5,1,1,1,2,2,1,1,4,2,2,151.02,2024,November,27,0,6,3,1,Short,2023-04-25,2023,4,25
1,81,1,4,1,1,1,3,1,1,0,2,2,1,475.19,2024,October,19,0,5,3,1,Medium,2022-10-12,2022,10,12
0,123,2,8,1,0,0,0,2,1,0,3,2,0,349.52,2024,November,16,1,10,1,0,Long,2023-05-08,2023,5,8
1,355,1,7,1,1,1,0,1,1,1,4,1,1,389.28,2024,February,8,0,8,3,1,Long,2022-07-06,2022,7,6
1,133,1,5,3,0,0,0,2,1,0,2,1,2,314.68,2022,June,29,0,6,3,1,Long,2023-05-02,2023,5,2
1,79,1,3,3,2,0,3,1,1,0,3,1,0,473.47,2022,September,16,1,4,5,1,Medium,2022-02-11,2022,2,11
1,60,0,1,2,2,1,1,0,1,1,1,2,0,86.75,2023,July,3,0,1,5,1,Medium,2023-11-04,2023,11,4
1,94,1,2,3,0,0,0,2,0,0,0,2,0,192.12,2024,April,13,0,3,3,1,Long,2024-02-15,2024,2,15
0,249,0,1,2,1,0,3,0,1,1,4,1,1,270.62,2024,April,16,0,1,3,1,Long,2023-04-24,2023,4,24
1,336,2,6,2,2,0,1,2,1,1,3,1,2,310.58,2022,April,28,1,8,4,1,Long,2023-12-07,2023,12,7
1,267,2,8,2,1,1,3,0,1,0,1,0,0,51.16,2023,March,22,1,10,4,1,Long,2023-11-12,2023,11,12
1,339,2,1,1,0,1,2,2,1,1,4,2,2,384.85,2022,March,7,1,3,2,1,Long,2023-03-11,2023,3,11
0,151,1,9,2,1,1,2,2,0,1,1,1,2,297.27,2022,August,19,1,10,4,1,Long,2023-03-04,2023,3,4
1,8,1,7,2,2,1,2,2,1,1,3,2,2,475.07,2023,February,29,0,8,5,1,Short,2024-03-26,2024,3,26
1,183,1,9,1,0,0,3,0,0,0,2,2,2,156.57,2024,February,5,0,10,1,0,Long,2024-12-23,2024,12,23
0,173,2,1,2,1,1,3,2,0,1,0,1,2,251.11,2023,July,5,0,3,4,1,Long,2023-08-24,2023,8,24
0,341,1,8,2,1,1,3,1,1,1,4,0,0,321.27,2023,September,28,0,9,4,1,Long,2023-02-06,2023,2,6
1,157,2,2,3,0,0,3,2,0,1,3,0,2,66.33,2024,May,6,0,4,3,1,Long,2023-12-20,2023,12,20
1,188,2,1,2,1,1,0,1,1,1,1,0,1,338.52,2022,August,19,0,3,4,1,Long,2024-12-31,2024,12,31
1,6,0,3,3,2,0,1,1,1,0,1,2,0,66.41,2022,February,28,1,3,5,1,Last-Minute,2024-01-21,2024,1,21
0,122,2,2,1,0,1,1,0,0,1,0,0,1,436.74,2023,December,22,0,4,2,1,Long,2023-11-17,2023,11,17
0,192,1,4,2,0,0,2,2,1,0,1,0,2,261.62,2023,September,4,0,5,2,1,Long,2022-01-19,2022,1,19
1,142,0,9,2,1,0,0,1,1,1,1,1,1,408.05,2024,April,13,0,9,3,1,Long,2023-04-26,2023,4,26
1,273,2,4,1,1,0,0,0,0,1,2,2,2,332.33,2024,October,19,0,6,2,1,Long,2024-11-11,2024,11,11
1,174,1,8,3,1,1,1,0,0,0,0,1,1,170.02,2022,April,29,0,9,5,1,Long,2024-09-18,2024,9,18
1,320,1,1,3,0,0,0,2,1,0,3,0,1,470.04,2022,June,29,0,2,3,1,Long,2023-01-14,2023,1,14
1,330,0,6,2,0,1,3,2,0,0,1,0,0,153.07,2022,December,29,0,6,3,1,Long,2024-04-01,2024,4,1
1,236,1,9,3,1,0,0,2,0,0,1,0,1,330.9,2024,June,4,0,10,4,1,Long,2022-01-14,2022,1,14
1,15,0,4,2,1,0,0,1,0,1,3,2,1,218.66,2024,November,2,1,4,3,1,Short,2024-01-09,2024,1,9
1,202,0,9,2,2,0,0,1,1,0,2,1,1,84.48,2023,September,13,1,9,4,1,Long,2023-12-07,2023,12,7
0,264,1,2,3,1,0,2,1,0,0,4,0,0,123.22,2023,December,9,0,3,4,1,Long,2022-06-28,2022,6,28
1,131,1,9,2,0,0,1,1,1,0,0,1,0,384.72,2023,November,27,0,10,2,1,Long,2023-02-06,2023,2,6
1,321,2,6,2,1,1,3,1,1,0,0,2,0,458.69,2023,December,13,1,8,4,1,Long,2024-07-17,2024,7,17
0,315,2,1,2,0,1,3,1,0,1,4,2,1,154.82,2024,May,12,0,3,3,1,Long,2022-06-13,2022,6,13
0,277,1,6,1,2,1,2,1,1,0,0,2,1,262.92,2022,February,24,0,7,4,1,Long,2022-08-20,2022,8,20
0,5,1,6,2,2,0,2,0,0,0,4,0,0,272.07,2023,September,12,0,7,4,1,Last-Minute,2022-12-29,2022,12,29
1,284,2,1,3,2,1,0,1,1,1,2,0,0,362.46,2023,March,22,0,3,6,1,Long,2024-05-15,2024,5,15
1,11,2,9,3,2,1,2,0,0,1,3,2,1,269.22,2024,March,14,0,11,6,1,Short,2024-03-19,2024,3,19
1,247,1,3,3,0,0,3,2,0,1,2,0,0,248.58,2024,April,21,0,4,3,1,Long,2022-10-17,2022,10,17
0,145,1,2,2,2,0,1,1,0,1,2,0,1,444.15,2024,May,9,0,3,4,1,Long,2022-10-26,2022,10,26
1,224,0,7,1,1,1,2,0,1,1,1,0,2,356.24,2024,December,28,1,7,3,1,Long,2023-01-08,2023,1,8
1,193,0,3,3,1,1,3,2,1,0,4,1,2,479.5,2022,August,7,0,3,5,1,Long,2024-10-03,2024,10,3
1,41,2,8,2,0,1,1,2,1,0,2,0,0,273.57,2023,November,13,0,10,3,1,Medium,2023-01-05,2023,1,5
1,160,2,1,3,0,1,0,0,0,1,0,2,0,164.53,2022,January,7,0,3,4,1,Long,2024-02-24,2024,2,24
0,319,2,9,1,1,1,2,1,1,0,0,0,1,78.99,2023,October,8,1,11,3,1,Long,2023-03-09,2023,3,9
1,247,2,1,3,0,0,1,1,0,1,4,1,1,463.01,2024,April,14,0,3,3,1,Long,2022-11-15,2022,11,15
1,4,2,3,3,1,1,0,1,0,0,0,0,0,153.96,2022,February,5,0,5,5,1,Last-Minute,2022-06-26,2022,6,26
1,30,0,8,3,1,1,0,1,0,0,4,2,0,273.94,2022,August,26,1,8,5,1,Short,2023-03-20,2023,3,20
1,252,2,8,3,0,0,1,2,0,1,0,2,0,73.67,2022,February,27,1,10,3,1,Long,2022-08-08,2022,8,8
0,316,1,6,1,2,0,2,0,1,1,0,2,0,417.89,2022,October,2,0,7,3,1,Long,2024-01-06,2024,1,6
1,239,2,4,3,1,0,2,0,0,1,2,0,2,456.49,2023,July,18,0,6,4,1,Long,2023-05-29,2023,5,29
0,13,0,7,3,1,1,1,0,1,0,1,0,1,110.12,2024,September,5,0,7,5,1,Short,2022-03-28,2022,3,28
1,51,0,9,1,1,0,1,1,0,0,4,0,1,359.63,2023,March,1,0,9,2,1,Medium,2024-10-21,2024,10,21
1,277,2,2,1,1,0,2,1,0,1,3,2,1,341.88,2024,August,3,0,4,2,1,Long,2024-08-08,2024,8,8
0,149,0,6,1,0,0,3,2,0,0,4,1,2,330.72,2022,March,22,0,6,1,0,Long,2022-03-13,2022,3,13
0,283,2,1,2,2,0,1,0,0,1,3,2,2,453.4,2023,August,22,0,3,4,1,Long,2022-03-20,2022,3,20
1,242,2,6,1,0,0,1,2,0,0,3,2,2,101.63,2024,October,25,1,8,1,0,Long,2024-07-16,2024,7,16
0,8,1,3,3,1,0,3,1,1,0,0,1,2,301.94,2024,March,14,0,4,4,1,Short,2023-07-22,2023,7,22
1,347,2,4,2,2,0,3,0,0,1,0,2,0,489.55,2023,September,2,1,6,4,1,Long,2022-02-10,2022,2,10
1,194,2,2,1,1,1,0,2,0,0,2,1,2,445.79,2023,July,12,0,4,3,1,Long,2023-06-22,2023,6,22
0,252,2,1,2,1,0,2,2,0,1,1,2,0,439.23,2024,October,16,1,3,3,1,Long,2024-03-08,2024,3,8
1,363,0,6,2,1,0,0,2,1,1,3,2,1,499.64,2023,January,10,0,6,3,1,Long,2023-08-01,2023,8,1
1,123,0,6,3,2,1,1,1,1,1,4,2,2,140.69,2024,April,1,0,6,6,1,Long,2024-05-25,2024,5,25
0,294,2,5,1,0,1,2,2,0,1,1,2,2,404.88,2024,January,8,1,7,2,1,Long,2022-02-11,2022,2,11
0,232,0,5,3,1,0,0,2,0,1,3,1,1,177.08,2024,August,23,0,5,4,1,Long,2024-11-24,2024,11,24
1,89,1,1,3,2,1,3,1,1,1,2,2,2,167.09,2023,May,9,1,2,6,1,Medium,2022-04-22,2022,4,22
1,77,1,7,1,2,1,1,0,1,0,3,0,2,378.53,2024,February,8,1,8,4,1,Medium,2024-07-16,2024,7,16
1,64,2,9,1,1,0,2,2,1,1,1,0,1,450.09,2023,January,7,0,11,2,1,Medium,2023-06-23,2023,6,23
0,47,1,4,2,0,0,2,0,1,0,1,1,0,380.03,2023,March,10,1,5,2,1,Medium,2024-01-10,2024,1,10
1,358,1,4,2,0,0,0,2,1,0,3,1,1,238.08,2022,January,8,0,5,2,1,Long,2024-12-04,2024,12,4
1,48,2,7,1,1,0,2,2,1,0,1,0,2,476.75,2024,June,15,1,9,2,1,Medium,2023-07-06,2023,7,6
0,208,0,5,3,1,0,0,0,1,1,2,0,1,297.97,2023,June,29,0,5,4,1,Long,2024-03-06,2024,3,6
1,36,1,5,3,0,1,2,0,0,1,0,1,2,199.98,2023,April,27,1,6,4,1,Medium,2023-02-08,2023,2,8
0,67,0,9,3,1,1,1,0,1,1,4,2,1,207.23,2023,March,11,0,9,5,1,Medium,2022-01-21,2022,1,21
0,104,0,9,1,2,1,0,1,0,0,3,2,2,176.32,2024,November,15,0,9,4,1,Long,2023-08-11,2023,8,11
1,259,1,3,3,2,0,1,0,0,0,1,1,1,484.18,2022,October,8,0,4,5,1,Long,2024-10-23,2024,10,23
0,78,1,8,1,0,0,0,1,1,1,1,2,1,183.76,2022,April,8,0,9,1,0,Medium,2022-04-12,2022,4,12
1,83,1,3,3,1,1,2,2,0,0,2,1,1,494.89,2024,September,22,0,4,5,1,Medium,2022-06-19,2022,6,19
1,243,2,3,3,1,0,0,1,0,1,3,1,2,188.51,2024,January,12,0,5,4,1,Long,2024-10-05,2024,10,5
0,360,1,6,3,0,0,2,2,0,1,0,0,2,465.77,2023,September,24,0,7,3,1,Long,2024-01-17,2024,1,17
0,331,1,4,3,0,0,3,2,1,0,2,1,0,92.87,2024,January,3,0,5,3,1,Long,2023-07-03,2023,7,3
0,7,0,2,2,1,1,2,0,0,1,0,0,1,164.35,2024,January,2,1,2,4,1,Last-Minute,2023-02-27,2023,2,27
1,35,2,2,2,2,1,3,1,0,1,1,2,2,155.06,2022,May,16,0,4,5,1,Medium,2023-01-10,2023,1,10
1,157,1,2,3,1,1,0,0,1,1,3,0,1,120.52,2023,May,25,0,3,5,1,Long,2024-05-18,2024,5,18
0,164,2,8,2,0,1,1,1,0,1,4,1,0,496.01,2023,January,15,1,10,3,1,Long,2023-11-21,2023,11,21
1,152,2,3,3,2,1,0,2,0,0,4,0,1,327.72,2023,July,14,0,5,6,1,Long,2022-01-09,2022,1,9
0,205,1,7,3,2,1,3,0,1,1,3,2,1,234.39,2024,April,13,0,8,6,1,Long,2024-02-01,2024,2,1
1,224,0,8,3,1,1,2,1,0,1,4,1,1,273.1,2024,May,5,0,8,5,1,Long,2023-04-14,2023,4,14
1,32,2,9,3,1,0,3,1,1,0,3,1,0,463.18,2024,April,7,0,11,4,1,Medium,2024-06-08,2024,6,8
1,283,1,5,1,2,0,2,1,1,0,0,1,1,249.23,2024,March,20,0,6,3,1,Long,2024-10-07,2024,10,7
1,5,2,2,1,1,0,3,2,1,0,0,0,2,331.67,2022,December,1,0,4,2,1,Last-Minute,2022-03-04,2022,3,4
0,97,0,8,1,1,1,3,0,1,0,2,0,0,347.06,2023,January,17,1,8,3,1,Long,2022-12-27,2022,12,27
1,87,1,6,2,1,1,2,2,1,1,2,0,0,444.86,2024,September,26,0,7,4,1,Medium,2023-09-18,2023,9,18
0,23,1,7,2,1,0,1,0,1,1,2,0,2,311.44,2024,February,18,0,8,3,1,Short,2022-08-07,2022,8,7
1,15,2,4,3,2,1,3,1,0,1,1,0,0,125.89,2023,June,21,1,6,6,1,Short,2023-10-12,2023,10,12
1,316,2,5,3,0,0,2,2,1,0,4,0,1,377.49,2022,July,8,0,7,3,1,Long,2022-02-25,2022,2,25
0,126,1,9,1,1,1,2,2,0,1,3,1,1,357.64,2024,September,22,0,10,3,1,Long,2023-10-11,2023,10,11
1,132,2,4,3,0,1,1,0,0,0,0,1,2,391.59,2023,January,29,0,6,4,1,Long,2023-11-14,2023,11,14
0,197,0,4,3,0,1,0,0,0,0,4,2,0,265.18,2022,October,16,0,4,4,1,Long,2022-03-17,2022,3,17
1,168,2,7,1,0,1,1,0,0,1,0,2,2,121.67,2022,November,28,0,9,2,1,Long,2024-01-08,2024,1,8
1,201,1,8,3,1,0,0,2,0,1,1,2,1,295.19,2023,July,29,1,9,4,1,Long,2023-11-25,2023,11,25
1,328,0,2,2,1,1,0,2,0,0,0,2,1,492.23,2023,September,6,0,2,4,1,Long,2024-01-27,2024,1,27
0,315,0,7,3,1,1,0,1,1,0,0,1,1,133.48,2022,November,6,0,7,5,1,Long,2023-06-30,2023,6,30
1,101,0,6,1,1,0,1,0,1,0,4,0,0,475.11,2022,May,18,0,6,2,1,Long,2022-01-17,2022,1,17
0,353,0,6,2,1,0,0,1,0,0,3,1,0,227.27,2023,March,12,0,6,3,1,Long,2023-11-15,2023,11,15
1,320,0,1,2,2,1,0,2,1,0,3,2,1,267.7,2023,September,28,0,1,5,1,Long,2024-02-14,2024,2,14
0,229,0,8,2,0,1,3,2,1,1,4,1,0,212.0,2022,August,15,0,8,3,1,Long,2024-09-03,2024,9,3
0,337,0,2,1,0,1,1,2,0,1,4,2,2,422.41,2022,August,13,0,2,2,1,Long,2024-09-07,2024,9,7
0,126,1,5,3,2,0,3,2,1,1,2,2,1,107.53,2023,September,5,0,6,5,1,Long,2023-02-15,2023,2,15
0,41,1,1,2,0,0,2,0,0,1,4,2,2,314.12,2023,November,18,0,2,2,1,Medium,2023-12-19,2023,12,19
1,40,1,7,2,1,0,1,1,1,1,1,0,1,128.61,2024,August,18,0,8,3,1,Medium,2024-09-16,2024,9,16
0,190,0,3,3,0,0,2,2,0,0,0,0,0,418.2,2023,April,12,1,3,3,1,Long,2022-06-06,2022,6,6
0,27,1,6,1,1,0,0,0,0,0,4,2,1,429.42,2022,November,27,0,7,2,1,Short,2023-01-25,2023,1,25
1,170,0,5,3,2,0,3,0,1,1,0,0,2,416.27,2022,April,13,0,5,5,1,Long,2023-06-29,2023,6,29
0,331,1,3,2,2,1,3,0,1,0,1,1,2,290.82,2023,July,12,0,4,5,1,Long,2022-04-27,2022,4,27
1,207,1,1,3,2,0,0,1,1,0,3,2,0,132.21,2023,March,29,0,2,5,1,Long,2022-05-10,2022,5,10
1,183,2,1,3,1,0,2,2,1,1,2,0,0,156.01,2024,July,23,1,3,4,1,Long,2023-09-18,2023,9,18
1,134,2,9,1,2,0,0,0,1,0,2,2,0,83.8,2024,January,18,0,11,3,1,Long,2023-03-31,2023,3,31
1,176,1,8,2,1,0,3,0,0,0,2,2,1,241.97,2024,December,13,0,9,3,1,Long,2023-07-15,2023,7,15
0,188,2,1,1,0,1,0,0,1,1,3,1,0,275.96,2023,August,26,0,3,2,1,Long,2022-05-21,2022,5,21
1,332,0,3,3,2,0,0,1,1,1,0,0,2,448.32,2023,June,24,0,3,5,1,Long,2023-02-22,2023,2,22
0,146,0,1,1,1,0,3,1,0,1,0,2,0,384.08,2023,July,12,1,1,2,1,Long,2022-08-29,2022,8,29
1,42,2,4,3,1,1,1,1,0,1,2,2,2,127.01,2022,June,12,1,6,5,1,Medium,2024-08-27,2024,8,27
0,241,2,1,3,1,1,0,0,0,0,3,2,0,192.29,2024,June,27,1,3,5,1,Long,2023-02-11,2023,2,11
1,181,0,8,3,2,0,3,2,0,1,3,0,0,66.73,2024,November,11,0,8,5,1,Long,2022-01-22,2022,1,22
0,280,1,8,1,0,0,3,0,0,0,0,1,2,280.2,2024,March,8,0,9,1,0,Long,2022-06-24,2022,6,24
1,151,2,6,2,0,0,3,2,1,1,1,1,2,151.53,2023,July,21,0,8,2,1,Long,2022-11-15,2022,11,15
0,226,0,5,1,0,1,1,0,1,1,4,2,1,337.59,2024,October,3,0,5,2,1,Long,2022-12-30,2022,12,30
0,227,2,1,3,2,1,1,1,1,0,1,0,2,295.57,2023,May,27,1,3,6,1,Long,2022-10-26,2022,10,26
0,44,2,3,2,1,1,2,2,0,1,1,1,1,494.38,2022,February,20,1,5,4,1,Medium,2024-06-01,2024,6,1
1,231,0,7,3,0,0,1,2,1,1,1,0,0,216.59,2022,June,14,0,7,3,1,Long,2024-07-22,2024,7,22
0,114,2,8,3,2,0,0,1,0,0,2,2,2,426.75,2024,September,7,0,10,5,1,Long,2024-05-30,2024,5,30
0,323,1,6,1,1,0,3,0,1,0,4,0,1,317.01,2024,March,14,0,7,2,1,Long,2022-01-25,2022,1,25
0,61,2,5,2,1,1,1,0,0,1,2,2,0,171.94,2023,December,13,1,7,4,1,Medium,2023-12-03,2023,12,3
1,136,2,9,1,1,1,3,2,1,1,0,0,0,242.52,2024,August,23,0,11,3,1,Long,2022-10-29,2022,10,29
1,205,2,5,1,2,0,2,0,1,1,1,1,1,325.95,2024,July,6,0,7,3,1,Long,2023-11-02,2023,11,2
0,88,0,6,3,0,1,0,1,0,1,3,2,1,200.35,2023,June,28,1,6,4,1,Medium,2023-05-29,2023,5,29
0,362,0,3,2,2,1,0,0,0,0,2,1,0,459.03,2022,August,11,0,3,5,1,Long,2023-02-22,2023,2,22
0,238,1,2,3,2,1,2,2,0,1,1,1,2,345.05,2023,November,24,1,3,6,1,Long,2022-06-09,2022,6,9
0,86,2,5,1,0,1,1,1,1,1,3,2,2,175.55,2022,October,18,0,7,2,1,Medium,2023-08-12,2023,8,12
0,330,0,3,3,0,0,0,1,1,0,2,0,0,366.1,2022,September,20,0,3,3,1,Long,2022-12-18,2022,12,18
1,209,1,5,1,0,0,3,1,1,0,2,1,2,499.59,2023,February,1,0,6,1,0,Long,2024-03-12,2024,3,12
1,148,2,6,1,1,1,3,2,1,1,2,1,2,140.02,2023,February,14,0,8,3,1,Long,2023-04-08,2023,4,8
1,93,0,7,2,2,1,2,0,0,0,4,0,0,280.85,2024,September,24,0,7,5,1,Long,2023-03-04,2023,3,4
1,345,0,1,2,0,1,0,0,1,1,0,2,2,280.22,2024,July,28,0,1,3,1,Long,2022-12-04,2022,12,4
1,271,1,1,3,1,0,1,1,1,0,3,0,2,347.11,2023,November,10,1,2,4,1,Long,2024-05-31,2024,5,31
1,157,1,2,2,1,1,0,2,1,1,1,1,1,156.74,2022,September,13,1,3,4,1,Long,2024-05-20,2024,5,20
0,200,1,4,2,1,0,0,2,0,1,1,0,2,429.54,2023,December,25,0,5,3,1,Long,2024-04-18,2024,4,18
1,74,0,3,3,0,0,3,0,1,0,1,0,2,325.98,2023,April,30,0,3,3,1,Medium,2023-06-11,2023,6,11
0,279,0,7,2,0,1,3,1,1,1,1,1,0,492.29,2023,January,2,0,7,3,1,Long,2022-05-25,2022,5,25
1,88,0,8,2,2,1,2,0,1,1,0,0,0,55.05,2022,December,6,0,8,5,1,Medium,2022-01-24,2022,1,24
0,129,0,4,2,2,0,0,0,0,0,3,2,1,347.14,2022,October,27,0,4,4,1,Long,2024-02-09,2024,2,9
0,244,2,8,3,0,1,0,1,1,0,4,0,0,203.64,2024,May,13,1,10,4,1,Long,2023-06-20,2023,6,20
0,224,2,4,1,0,1,0,0,0,0,0,1,0,210.85,2022,November,9,1,6,2,1,Long,2023-03-03,2023,3,3
0,100,1,6,3,2,1,1,1,0,1,2,1,0,152.81,2024,December,27,0,7,6,1,Long,2022-10-11,2022,10,11
1,359,0,9,1,0,1,0,2,1,1,1,1,2,450.4,2024,May,11,1,9,2,1,Long,2024-03-27,2024,3,27
1,326,2,8,2,0,1,0,1,0,1,4,2,1,88.21,2023,September,14,0,10,3,1,Long,2023-01-10,2023,1,10
0,327,2,5,2,2,1,1,2,1,1,1,1,2,106.37,2023,September,26,0,7,5,1,Long,2022-11-14,2022,11,14
0,327,1,1,3,1,1,1,1,0,1,0,0,2,334.71,2022,March,20,0,2,5,1,Long,2022-01-06,2022,1,6
0,52,0,4,2,0,1,0,0,0,1,3,1,2,250.86,2022,October,28,0,4,3,1,Medium,2024-08-09,2024,8,9
0,85,0,1,3,2,1,3,2,0,1,4,0,2,247.82,2023,May,10,1,1,6,1,Medium,2022-04-01,2022,4,1
1,170,2,7,2,1,0,1,1,0,1,1,1,1,77.98,2022,October,2,0,9,3,1,Long,2022-11-27,2022,11,27
1,65,2,3,2,0,1,3,1,0,1,3,2,2,61.32,2023,February,12,1,5,3,1,Medium,2022-11-11,2022,11,11
0,123,2,7,2,0,0,1,2,0,1,2,0,0,495.05,2024,October,19,0,9,2,1,Long,2023-07-17,2023,7,17
0,67,2,7,3,1,1,3,0,0,1,3,1,1,306.01,2023,August,6,0,9,5,1,Medium,2024-04-05,2024,4,5
0,105,2,6,3,2,0,1,0,0,0,3,2,1,466.28,2024,June,30,0,8,5,1,Long,2023-09-15,2023,9,15
0,4,1,5,3,0,0,1,0,1,1,4,2,2,121.29,2022,August,8,0,6,3,1,Last-Minute,2022-04-29,2022,4,29
0,244,2,9,1,0,1,0,2,1,0,3,2,1,124.11,2023,October,25,0,11,2,1,Long,2024-06-05,2024,6,5
0,60,2,9,1,0,0,3,1,0,0,2,1,1,77.22,2023,April,22,1,11,1,0,Medium,2024-05-04,2024,5,4
1,315,2,5,3,1,1,3,0,0,1,2,1,0,304.24,2024,October,23,1,7,5,1,Long,2022-09-29,2022,9,29
0,107,0,8,1,1,0,1,1,0,0,2,2,1,404.68,2024,July,19,0,8,2,1,Long,2023-04-08,2023,4,8
0,314,0,3,3,2,0,3,1,0,0,1,0,2,188.75,2023,February,19,0,3,5,1,Long,2022-06-01,2022,6,1
0,187,2,4,1,0,1,3,0,0,1,4,1,2,462.69,2023,June,25,0,6,2,1,Long,2023-07-28,2023,7,28
0,334,2,4,2,2,1,0,1,0,1,1,1,0,383.51,2022,July,18,0,6,5,1,Long,2024-09-27,2024,9,27
0,326,1,2,3,1,1,2,2,0,0,0,0,0,321.98,2023,August,30,1,3,5,1,Long,2023-02-10,2023,2,10
